,timestamp,price,prediction,signal,signal_strength
0,2025-09-11 07:08:50.783651,49948.83176220558,0.0,0,0.0
1,2025-09-11 07:09:50.783651,49854.117244098015,0.0,0,0.0
2,2025-09-11 07:10:50.783651,49770.14430819138,0.0,0,0.0
3,2025-09-11 07:11:50.783651,49776.05352827627,0.0,0,0.0
4,2025-09-11 07:12:50.783651,49772.55330821043,0.0,0,0.0
5,2025-09-11 07:13:50.783651,49793.6225671664,0.0,0,0.0
6,2025-09-11 07:14:50.783651,49843.68421017164,0.0,0,0.0
7,2025-09-11 07:15:50.783651,49800.73144345338,0.0,0,0.0
8,2025-09-11 07:16:50.783651,49791.74587503401,0.0,0,0.0
9,2025-09-11 07:17:50.783651,49703.64029124692,0.0,0,0.0
10,2025-09-11 07:18:50.783651,49692.68186860449,0.0,0,0.0
11,2025-09-11 07:19:50.783651,49661.48341883442,0.0,0,0.0
12,2025-09-11 07:20:50.783651,49746.363353153785,0.0,0,0.0
13,2025-09-11 07:21:50.783651,49808.148996235,0.0,0,0.0
14,2025-09-11 07:22:50.783651,49832.88540076567,0.0,0,0.0
15,2025-09-11 07:23:50.783651,49857.59329981123,0.0,0,0.0
16,2025-09-11 07:24:50.783651,49772.96655136566,0.0,0,0.0
17,2025-09-11 07:25:50.783651,49773.56831234256,0.0,0,0.0
18,2025-09-11 07:26:50.783651,49831.41163157562,0.0,0,0.0
19,2025-09-11 07:27:50.783651,49759.40259095483,0.14447584483353512,0,0.0
20,2025-09-11 07:28:50.783651,49675.269595333346,1.0,1,1.0
21,2025-09-11 07:29:50.783651,49661.47369164348,1.0,1,1.0
22,2025-09-11 07:30:50.783651,49675.468135712195,0.920510441807391,1,0.920510441807391
23,2025-09-11 07:31:50.783651,49534.528672420434,1.0,1,1.0
24,2025-09-11 07:32:50.783651,49548.342482875494,1.0,1,1.0
25,2025-09-11 07:33:50.783651,49590.46593056564,0.9377438749133731,1,0.9377438749133731
26,2025-09-11 07:34:50.783651,49621.62401431439,0.30722822594354476,1,0.30722822594354476
27,2025-09-11 07:35:50.783651,49523.140200536116,1.0,1,1.0
28,2025-09-11 07:36:50.783651,49532.263499630186,1.0,1,1.0
29,2025-09-11 07:37:50.783651,49535.45704156494,1.0,1,1.0
30,2025-09-11 07:38:50.783651,49490.80888490895,1.0,1,1.0
31,2025-09-11 07:39:50.783651,49509.649419434056,1.0,1,1.0
32,2025-09-11 07:40:50.783651,49524.78373426799,0.8089283242699228,1,0.8089283242699228
33,2025-09-11 07:41:50.783651,49491.46855129071,0.8527817275635443,1,0.8527817275635443
34,2025-09-11 07:42:50.783651,49519.47792332926,0.25974320374820453,0,0.0
35,2025-09-11 07:43:50.783651,49493.18171920674,0.306866931871791,1,0.306866931871791
36,2025-09-11 07:44:50.783651,49536.89968975921,0.1618602098249422,0,0.0
37,2025-09-11 07:45:50.783651,49485.53496148788,0.29077762519089984,0,0.0
38,2025-09-11 07:46:50.783651,49420.06296574407,1.0,1,1.0
39,2025-09-11 07:47:50.783651,49352.90606075725,1.0,1,1.0
40,2025-09-11 07:48:50.783651,49423.19944142917,0.9024086349517809,1,0.9024086349517809
41,2025-09-11 07:49:50.783651,49301.79876496971,1.0,1,1.0
42,2025-09-11 07:50:50.783651,49270.94333605347,1.0,1,1.0
43,2025-09-11 07:51:50.783651,49221.91258041642,1.0,1,1.0
44,2025-09-11 07:52:50.783651,49198.71692183559,1.0,1,1.0
45,2025-09-11 07:53:50.783651,49171.5236411142,1.0,1,1.0
46,2025-09-11 07:54:50.783651,49213.18115090174,1.0,1,1.0
47,2025-09-11 07:55:50.783651,49236.86762769933,0.8651083767330845,1,0.8651083767330845
48,2025-09-11 07:56:50.783651,49285.379709423105,0.22899931617139177,0,0.0
49,2025-09-11 07:57:50.783651,49242.53020459216,0.29753495895581156,0,0.0
50,2025-09-11 07:58:50.783651,49311.299082191596,0.11775520388920059,0,0.0
51,2025-09-11 07:59:50.783651,49219.10312094287,0.30654168603966486,1,0.30654168603966486
52,2025-09-11 08:00:50.783651,49183.91775127982,0.3570546843861068,1,0.3570546843861068
53,2025-09-11 08:01:50.783651,49287.32679050153,0.08116926020663437,0,0.0
54,2025-09-11 08:02:50.783651,49238.26962846278,0.18484506632093003,0,0.0
55,2025-09-11 08:03:50.783651,49200.069474875454,0.26746613799001556,0,0.0
56,2025-09-11 08:04:50.783651,49175.67574728385,0.33431943203756326,1,0.33431943203756326
57,2025-09-11 08:05:50.783651,49209.142301119005,0.20405784543348984,0,0.0
58,2025-09-11 08:06:50.783651,49229.99398503448,0.09051037653469755,0,0.0
59,2025-09-11 08:07:50.783651,49245.457091744225,-0.011239459768690029,0,0.0
60,2025-09-11 08:08:50.783651,49168.002098495446,0.9459642792715992,1,0.9459642792715992
61,2025-09-11 08:09:50.783651,49213.86276430742,0.0948806363598658,0,0.0
62,2025-09-11 08:10:50.783651,49203.58031972398,0.1526473412513295,0,0.0
63,2025-09-11 08:11:50.783651,49221.886776380095,0.007171637012648752,0,0.0
64,2025-09-11 08:12:50.783651,49262.196792801216,-0.2840947806638416,0,0.0
65,2025-09-11 08:13:50.783651,49142.84603977551,1.0,1,1.0
66,2025-09-11 08:14:50.783651,49147.52813192322,1.0,1,1.0
67,2025-09-11 08:15:50.783651,49105.16891009735,1.0,1,1.0
68,2025-09-11 08:16:50.783651,49122.14818333192,0.9899343105101317,1,0.9899343105101317
69,2025-09-11 08:17:50.783651,49139.92714184522,0.34846064518473174,1,0.34846064518473174
70,2025-09-11 08:18:50.783651,49240.69513505863,-0.2705090342860349,0,0.0
71,2025-09-11 08:19:50.783651,49251.05383919662,-0.31772553434213735,-1,0.31772553434213735
72,2025-09-11 08:20:50.783651,49193.383559245594,0.040266680688198164,0,0.0
73,2025-09-11 08:21:50.783651,49183.623627616136,0.07505548408665948,0,0.0
74,2025-09-11 08:22:50.783651,49114.23660786447,0.9795451049750938,1,0.9795451049750938
75,2025-09-11 08:23:50.783651,49070.20713554879,1.0,1,1.0
76,2025-09-11 08:24:50.783651,49146.96396596911,0.18838686825848996,0,0.0
77,2025-09-11 08:25:50.783651,49116.60099447025,0.3245768604049896,1,0.3245768604049896
78,2025-09-11 08:26:50.783651,49138.44191311693,0.18309690806381612,0,0.0
79,2025-09-11 08:27:50.783651,49236.240311372014,-0.8670002539530866,-1,0.8670002539530866
80,2025-09-11 08:28:50.783651,49250.44615161951,-0.9030673679354193,-1,0.9030673679354193
81,2025-09-11 08:29:50.783651,49165.23527165852,0.03997051533358469,0,0.0
82,2025-09-11 08:30:50.783651,49162.41828542984,0.04441847304012889,0,0.0
83,2025-09-11 08:31:50.783651,49223.811476593015,-0.28941660481045184,0,0.0
84,2025-09-11 08:32:50.783651,49192.649639106756,-0.1490208064221743,0,0.0
85,2025-09-11 08:33:50.783651,49245.57799199728,-0.9095321883631884,-1,0.9095321883631884
86,2025-09-11 08:34:50.783651,49245.19580957043,-0.8668956786885202,-1,0.8668956786885202
87,2025-09-11 08:35:50.783651,49377.63421628999,-1.0,-1,1.0
88,2025-09-11 08:36:50.783651,49441.009167893164,-1.0,-1,1.0
89,2025-09-11 08:37:50.783651,49399.52360997311,-1.0,-1,1.0
90,2025-09-11 08:38:50.783651,49485.48552659204,-1.0,-1,1.0
91,2025-09-11 08:39:50.783651,49509.89836705537,-1.0,-1,1.0
92,2025-09-11 08:40:50.783651,49524.88598465479,-1.0,-1,1.0
93,2025-09-11 08:41:50.783651,49449.88141510929,-0.8659160945679178,-1,0.8659160945679178
94,2025-09-11 08:42:50.783651,49422.814221280845,-0.2800448429541076,0,0.0
95,2025-09-11 08:43:50.783651,49474.51079334312,-0.8567015612811439,-1,0.8567015612811439
96,2025-09-11 08:44:50.783651,49448.55069088445,-0.7718623689274575,-1,0.7718623689274575
97,2025-09-11 08:45:50.783651,49385.56930724739,-0.1096477498685078,0,0.0
98,2025-09-11 08:46:50.783651,49413.335988384,-0.15193465185126365,0,0.0
99,2025-09-11 08:47:50.783651,49397.205155170384,-0.09344274045985371,0,0.0
100,2025-09-11 08:48:50.783651,49400.183419208595,-0.08369249007119837,0,0.0
101,2025-09-11 08:49:50.783651,49426.33992952448,-0.12862092471108116,0,0.0
102,2025-09-11 08:50:50.783651,49421.41981108956,-0.08811869927811916,0,0.0
103,2025-09-11 08:51:50.783651,49406.21766497843,-0.010114503615646775,0,0.0
104,2025-09-11 08:52:50.783651,49378.55979401225,0.1487858492819765,0,0.0
105,2025-09-11 08:53:50.783651,49434.020728917145,-0.06244231974998879,0,0.0
106,2025-09-11 08:54:50.783651,49435.84040880646,-0.031207852736969424,0,0.0
107,2025-09-11 08:55:50.783651,49547.378484992965,-1.0,-1,1.0
108,2025-09-11 08:56:50.783651,49572.370433567005,-1.0,-1,1.0
109,2025-09-11 08:57:50.783651,49573.693924363804,-1.0,-1,1.0
110,2025-09-11 08:58:50.783651,49627.224680874526,-1.0,-1,1.0
111,2025-09-11 08:59:50.783651,49532.97346419497,-0.29281631934036867,0,0.0
112,2025-09-11 09:00:50.783651,49528.662788904665,-0.27316729650706545,0,0.0
113,2025-09-11 09:01:50.783651,49522.40951796333,-0.22821296054935028,0,0.0
114,2025-09-11 09:02:50.783651,49472.652382213484,-0.011313334580988847,0,0.0
